ID,Number_Of_Wins_This_Season,Number_Of_First_Round_Draft_Picks,Average_Player_Age,Number_Of_Injured_Players,Coach_Experience_Level,Won_Championship
4693,13,2,27,4,2,B
3943,15,2,26,3,2,B
9889,15,2,26,7,2,B
3808,15,3,26,7,2,B
4925,13,3,27,7,2,A
2792,13,3,27,6,3,B
5461,14,2,27,3,2,B
3122,15,3,26,4,2,A
856,14,3,26,5,3,B
7055,15,2,26,3,2,A
886,15,3,26,6,2,B
4919,15,2,26,3,2,A
9857,13,2,27,3,2,B
1298,14,2,26,7,2,A
9352,12,2,26,5,2,B
4654,15,1,27,3,1,B
326,14,3,27,5,3,B
8446,13,2,26,5,2,B
2588,15,3,26,6,2,A
218,13,2,27,6,2,A
9389,14,2,26,4,2,A
4273,13,2,27,5,2,A
9834,13,1,27,4,2,A
5740,14,2,27,4,2,A
8077,14,3,27,8,2,B
7901,15,3,27,7,2,B
2715,13,2,26,8,2,A
3255,14,2,26,5,2,B
7049,13,3,26,7,3,B
2154,14,3,26,7,2,A
8939,15,2,26,5,2,B
3734,16,2,26,3,2,A
2577,14,2,27,5,1,B
4504,13,2,26,6,2,A
3367,15,2,26,4,2,A
3545,14,2,26,6,2,A
1501,13,2,27,3,3,B
8809,16,2,26,3,2,B
5681,14,2,27,5,2,B
3385,15,3,26,8,2,B
6429,16,2,26,4,2,A
7909,13,3,26,6,3,B
41,14,3,26,5,2,A
6930,11,1,28,7,2,A
4419,14,2,26,5,1,A
6423,15,2,27,4,2,B
9150,16,3,25,8,2,B
9651,13,2,27,4,2,B
1831,14,2,26,7,1,A
3352,14,3,26,6,2,B
8571,17,3,26,6,2,B
4984,13,2,26,4,3,B
8741,15,3,26,6,3,A
1279,14,3,26,5,3,B
437,14,2,26,5,2,B
3420,13,1,27,5,1,A
3473,16,2,27,7,2,B
934,15,3,26,6,2,A
2039,14,2,26,6,2,A
9744,14,2,27,4,2,B
4859,12,2,27,5,2,B
7268,14,2,26,7,2,A
1688,15,2,26,6,2,A
3691,14,3,25,8,2,B
2626,14,2,27,6,2,B
7706,14,3,26,5,2,B
2810,15,3,26,5,2,B
5320,13,2,26,7,2,A
2786,13,3,26,6,3,B
6189,15,2,26,6,2,B
231,12,2,26,8,2,A
2625,14,1,27,4,1,B
8088,14,2,26,5,2,A
3700,14,2,27,4,2,A
9894,13,3,26,6,2,B
4844,14,3,26,5,2,B
2010,13,1,27,6,1,A
8560,13,2,26,4,2,B
9690,13,3,26,7,2,B
6093,15,2,26,2,2,A
3547,14,2,25,6,2,B
4594,11,2,27,4,3,A
9177,15,2,26,4,2,A
1727,14,2,26,5,2,A
4214,13,3,26,7,3,B
1846,15,3,26,6,2,B
2093,13,3,26,5,3,B
8755,12,1,27,6,2,A
1519,14,2,27,5,2,B
4217,13,3,26,5,3,B
4846,14,3,27,7,2,B
3577,16,2,25,5,2,A
2058,15,3,27,7,2,B
7801,15,4,25,7,3,B
3913,13,2,26,7,2,A
7354,13,2,26,6,2,A
7359,14,2,27,5,2,B
3186,16,3,26,4,2,A
262,16,3,27,6,2,B
4166,15,3,26,6,3,B
5182,13,2,27,7,2,B
5597,14,2,27,6,2,B
5351,14,2,27,4,2,B
518,14,2,26,5,2,A
3568,13,1,27,5,1,A
7647,14,2,26,6,2,A
4449,12,1,27,3,2,B
5269,14,2,28,4,2,A
8579,16,2,26,3,2,A
376,14,2,27,6,2,B
3001,13,3,27,5,3,B
3868,15,3,26,6,2,B
8245,14,1,27,4,1,A
1195,16,3,26,5,2,B
5153,13,1,27,3,2,B
6701,14,2,26,6,2,A
6502,14,3,26,6,3,B
6375,15,2,26,4,2,A
2411,13,3,26,6,3,B
7743,14,2,26,6,2,A
7012,16,2,26,5,1,B
6769,13,3,27,6,3,B
8157,14,3,26,7,2,A
6777,13,2,27,6,2,A
4890,13,2,26,4,2,A
1810,14,3,27,7,3,B
2899,11,2,26,5,2,B
5785,13,1,27,4,2,A
561,12,3,26,7,3,B
1154,14,2,27,4,2,A
2565,14,2,26,5,2,A
2347,15,4,27,7,3,B
2724,12,2,26,7,2,B
6196,13,2,27,4,2,B
8600,14,2,27,4,2,A
7091,15,2,26,4,2,A
4631,15,3,26,8,2,A
4876,14,2,26,4,2,B
2710,15,2,26,5,2,A
2454,14,1,26,6,1,A
34,15,2,26,4,2,A
4311,15,2,26,6,2,A
8067,16,3,26,6,2,B
5672,13,2,28,5,2,B
3727,14,2,26,6,2,B
7642,13,2,26,6,2,A
2789,14,2,26,5,2,A
2173,15,3,27,6,2,B
2397,14,2,26,6,2,A
2479,12,2,26,4,2,B
6100,13,3,26,6,3,B
5943,14,3,26,6,2,B
859,15,3,27,6,3,B
363,13,2,27,5,2,B
8033,15,3,27,6,2,B
3995,14,2,26,4,2,A
4772,13,2,27,6,2,A
8707,13,2,27,7,2,A
8608,14,3,26,5,2,B
9509,14,2,26,5,2,A
1646,15,3,26,6,2,B
4284,11,1,26,4,2,B
8002,12,3,26,8,3,B
4811,15,2,26,6,2,A
9754,14,1,27,5,2,A
2209,13,2,27,5,2,B
9492,13,3,26,7,2,B
9077,15,3,26,7,2,B
3963,13,2,26,7,2,A
6035,15,3,27,7,2,B
3434,15,3,25,6,2,B
7831,13,1,27,4,2,A
9780,13,3,26,6,2,B
3009,13,2,26,5,2,B
6476,12,2,26,5,3,B
4723,14,2,26,5,2,B
2477,13,2,27,7,1,A
3660,13,2,27,7,2,A
47,15,3,26,7,2,B
8961,13,2,26,5,2,A
2363,15,2,26,5,2,A
7168,15,2,26,5,2,A
9261,15,2,26,4,2,B
8721,14,2,27,5,2,A
5718,14,3,26,5,2,A
3085,14,2,26,6,2,A
121,11,1,27,7,1,A
2771,15,2,26,5,2,A
2048,14,2,27,4,2,B
8818,13,2,27,8,2,A
5961,13,2,27,5,2,B
5771,14,2,26,6,2,B
5184,14,2,27,4,2,B
6673,15,3,26,8,3,A
7947,15,3,26,7,2,B
1997,12,1,27,6,1,A
3328,15,3,26,4,3,B
7934,14,1,27,4,2,B
5115,14,2,27,4,2,B
9844,14,2,26,6,1,A
5792,13,2,26,5,2,B
1545,14,2,27,6,2,B
8638,13,3,26,6,3,B
7051,14,3,27,7,3,B
8024,15,2,26,4,1,A
3471,13,2,27,8,2,A
3668,13,2,26,6,2,B
3215,13,2,26,6,2,B
2794,15,2,27,5,2,B
8505,16,3,26,5,2,A
2101,15,2,26,4,2,A
9966,16,3,26,4,2,A
9899,15,2,26,3,2,A
6662,11,1,27,8,1,A
4479,14,3,26,6,3,B
9346,14,3,26,4,3,B
4508,15,2,25,6,2,A
4127,13,2,27,7,2,A
431,14,2,26,6,2,A
8293,14,2,26,6,2,A
8086,13,1,27,5,1,A
8019,14,2,26,5,2,B
8129,13,3,26,8,2,B
8941,12,2,27,7,2,A
324,13,2,26,5,2,B
4555,13,2,26,5,2,B
5289,14,3,25,7,3,B
8238,15,3,27,5,2,B
7548,15,3,26,9,2,B
9975,13,2,26,5,2,B
1723,15,2,27,5,2,B
2085,15,2,26,4,2,A
5482,15,3,26,7,2,B
7759,14,2,26,8,2,B
8965,13,3,26,7,2,B
3130,13,3,26,7,3,B
1084,15,3,26,6,2,A
4959,15,2,26,4,2,A
2793,16,2,26,3,2,A
1972,16,3,26,5,3,A
8769,14,2,26,4,2,A
8744,15,2,27,3,2,A
2547,13,2,27,5,2,B
991,14,2,26,6,2,A
5841,14,2,26,7,2,A
4430,15,2,27,4,2,B
1236,13,2,27,6,2,A
9965,12,2,27,4,3,B
6224,15,2,26,5,2,B
2848,15,1,26,3,1,A
2645,14,1,27,3,1,A
432,13,2,27,5,2,A
2647,14,2,27,5,2,B
541,15,2,26,5,2,A
7093,14,3,26,5,3,B
9185,16,3,26,4,2,A
2661,12,2,26,5,3,B
3395,12,1,27,6,2,A
2,15,3,27,6,2,B
9750,14,2,27,6,2,B
6856,14,2,27,3,2,A
4561,14,2,26,6,2,B
5618,13,2,26,7,2,A
1879,15,2,26,4,2,B
8302,13,2,26,6,2,A
3347,14,2,26,4,2,B
5375,12,2,27,6,3,B
9439,13,2,26,6,2,B
8335,15,3,26,7,2,B
1441,14,2,26,7,2,A
1125,14,2,26,7,2,A
18,13,2,26,5,2,B
5622,14,3,26,6,3,B
5591,14,3,27,6,3,B
2583,15,2,26,5,2,A
4783,16,3,25,4,2,A
411,15,2,26,6,2,B
7251,15,2,27,4,2,B
8436,13,3,26,5,3,B
7443,15,2,28,6,2,B
5635,14,2,26,7,2,A
4415,13,2,27,6,2,A
8508,15,2,26,5,2,B
6334,12,2,27,4,2,B
9896,15,2,26,4,2,B
5532,16,3,26,4,2,A
5613,13,2,27,6,2,A
3800,16,3,26,7,2,B
766,13,2,27,6,2,A
6374,13,2,27,7,2,A
7867,12,1,27,5,1,A
7003,14,2,26,6,2,A
4176,14,2,26,4,2,B
4834,12,1,27,7,1,A
7987,12,2,27,4,3,B
7364,16,2,26,3,1,A
3453,12,2,26,5,2,B
3619,15,2,26,4,2,A
7070,15,2,26,4,2,A
1466,14,1,26,5,1,A
8866,14,2,26,7,1,A
2898,16,2,26,6,2,B
7184,16,2,26,5,1,B
5931,14,3,26,6,2,B
3081,12,2,27,8,2,A
4341,14,2,27,3,2,B
6846,13,2,27,5,2,B
9467,13,3,27,5,3,B
914,13,2,27,7,2,A
553,14,2,26,4,2,B
1935,14,2,26,5,3,B
8541,14,3,26,8,2,B
319,14,3,26,7,2,A
3295,14,3,26,6,3,B
7287,13,2,27,6,2,A
5614,13,2,27,6,2,A
7547,14,3,26,6,2,B
6631,12,1,27,7,1,A
3529,14,2,26,5,2,B
9579,14,2,27,5,2,B
6474,14,2,27,7,2,A
30,14,3,26,7,2,A
7231,15,2,26,3,2,A
3681,14,2,26,6,2,A
3605,15,2,27,5,2,B
1758,12,1,27,7,1,A
4325,14,2,27,7,2,B
6636,16,3,26,6,2,B
7489,15,2,26,5,2,A
5982,12,2,28,7,2,A
6427,15,2,26,5,2,B
279,12,1,27,7,1,A
1721,15,3,25,6,2,A
6036,14,3,25,7,2,B
4410,15,3,26,5,2,B
7081,13,3,26,6,2,B
4210,14,3,26,6,2,B
6585,15,3,26,7,3,B
4990,14,2,27,4,2,A
2070,14,2,27,5,2,A
3425,12,2,26,8,1,A
6685,15,3,26,7,3,B
840,15,4,25,9,2,B
8984,11,1,27,7,1,A
1022,13,2,26,6,2,B
1334,12,1,27,6,1,A
4887,15,2,26,6,2,B
9142,15,3,25,6,2,A
5142,15,3,26,6,2,B
6759,12,2,26,7,2,B
9722,13,3,26,7,3,B
6949,12,2,27,9,2,A
4194,15,2,27,6,2,B
2098,12,3,26,7,3,B
2329,12,2,26,5,2,B
2424,11,1,27,10,1,A
7689,15,2,27,4,2,A
546,14,1,26,6,1,A
6298,15,2,26,6,2,A
8893,10,1,27,9,1,A
4255,13,2,26,7,1,A
7147,14,3,26,5,2,B
9757,14,2,27,5,2,A
2213,15,2,27,5,2,B
1635,14,2,26,4,2,B
2312,17,3,26,8,2,B
3342,13,2,26,5,2,B
1603,14,2,27,5,2,A
773,13,2,27,5,2,A
9327,15,3,27,6,2,B
1023,15,2,26,6,2,A
285,16,3,26,6,2,B
3252,12,2,28,7,2,A
6698,11,2,26,5,2,B
36,14,2,26,5,2,A
9995,12,1,27,7,1,A
5172,13,2,26,5,2,A
2377,13,1,27,7,1,B
9822,14,2,27,4,2,B
8936,13,3,26,7,2,B
2755,15,3,26,5,3,B
6286,13,2,27,6,2,A
7328,13,3,27,4,3,B
7260,12,1,27,7,1,A
5099,14,2,26,5,2,B
7753,12,1,27,5,2,A
923,14,2,26,6,2,A
4935,14,2,27,4,2,B
8632,14,2,27,5,2,A
8403,11,1,27,8,2,A
1076,14,3,26,5,2,A
6062,13,2,26,7,2,A
1862,16,3,26,7,2,B
7788,13,2,26,4,2,B
7166,14,3,27,7,3,A
8369,14,2,27,4,2,B
3805,15,3,26,6,2,B
6794,12,2,26,5,3,B
3531,13,3,27,6,3,A
2622,15,3,26,6,2,B
4669,13,2,27,7,2,A
2429,13,3,26,7,2,A
8701,12,2,27,4,2,B
6624,15,2,27,4,2,A
2351,14,2,26,5,2,B
4910,15,2,26,4,2,A
973,14,2,26,7,1,A
4288,14,3,26,6,2,B
9135,14,2,26,5,2,A
2746,14,2,26,6,1,A
5248,13,1,27,4,2,B
40,17,3,26,2,2,A
9022,13,1,27,3,2,B
5903,13,2,26,8,2,A
4357,14,2,26,6,2,A
1856,14,2,26,4,2,A
986,14,2,26,5,2,B
6485,15,2,26,5,2,A
2634,13,1,27,4,2,A
650,13,2,27,5,2,B
8444,14,1,26,5,1,A
5350,16,3,26,6,2,B
3775,15,2,27,5,2,B
978,13,3,26,5,3,B
8617,15,2,26,6,1,A
6045,14,2,26,6,2,A
9103,14,2,27,5,2,A
3287,13,3,26,5,3,B
8415,12,1,27,7,1,A
9465,15,2,26,5,2,B
9340,14,2,26,4,2,A
146,13,1,27,5,2,B
9087,14,2,26,5,2,A
8674,16,2,25,5,2,A
7606,14,3,26,7,2,A
817,14,2,27,4,2,A
8150,14,2,27,5,2,A
7954,13,2,27,5,2,A
5462,14,2,26,5,2,B
599,13,2,27,7,2,A
1756,14,2,26,6,2,A
8870,13,2,27,6,2,A
8519,13,1,27,6,1,A
9631,13,2,26,4,2,B
2654,13,2,26,7,2,A
8073,14,2,26,4,2,A
8171,13,2,27,5,2,A
8780,13,2,26,5,2,B
2198,14,3,26,6,2,B
73,13,2,26,8,2,A
6338,13,1,27,4,2,B
7197,12,2,27,4,3,A
9502,15,2,27,5,2,A
9471,14,2,27,5,2,B
6240,15,2,27,5,1,B
800,16,3,26,6,2,B
2896,14,2,26,6,2,B
7118,12,2,26,4,3,B
453,14,2,27,4,2,A
5573,15,3,26,6,3,B
7710,16,3,25,6,2,A
4103,16,2,25,5,2,A
8756,15,2,26,5,2,A
9723,14,3,26,6,2,B
5973,14,1,26,5,1,A
1936,15,2,26,6,2,B
7318,14,2,27,4,2,A
426,15,2,26,4,2,A
9777,15,3,26,7,2,B
6304,14,3,26,6,2,B
5892,13,2,26,6,2,A
6246,12,2,26,5,2,B
2799,14,2,26,7,2,A
3497,13,2,26,7,2,A
6087,14,3,25,6,3,B
1000,13,2,27,7,2,A
7397,13,2,26,4,2,B
6300,14,3,26,6,2,A
3520,14,3,26,6,2,B
2419,15,2,26,5,2,A
718,14,2,26,6,2,A
554,14,3,27,7,3,B
3224,14,1,27,4,1,A
8259,13,1,27,5,1,A
313,12,2,27,5,3,B
3581,13,2,27,7,2,A
7034,13,1,27,6,1,A
129,15,3,26,5,2,A
9901,13,2,27,7,2,A
1945,14,2,26,6,2,A
9414,13,2,27,6,2,A
5801,13,3,27,5,3,B
4675,12,2,27,5,3,B
1915,14,3,26,6,2,B
9430,13,2,26,4,2,B
854,13,1,27,5,1,A
3894,14,2,27,6,2,B
6031,15,2,26,5,1,A
1882,12,1,27,8,1,A
4709,13,2,27,6,2,A
9948,15,3,26,7,2,B
7887,13,1,27,6,1,A
4812,14,2,26,6,2,A
6255,13,1,27,6,2,A
7697,14,3,26,5,3,B
1423,14,3,25,7,3,B
9195,14,1,27,4,2,B
7109,14,2,26,5,2,B
6513,10,1,28,8,2,A
5989,13,2,26,8,2,B
8878,14,2,27,5,2,B
4897,14,2,26,5,2,A
8193,15,2,25,7,1,A
833,11,2,27,7,2,A
5796,15,2,26,5,2,B
7742,12,2,26,5,3,B
5447,14,2,26,6,2,B
9850,12,1,27,7,1,A
9622,14,2,26,5,2,A
7217,12,2,26,5,3,B
2232,13,2,26,7,1,B
8583,13,3,26,5,3,B
5245,13,2,27,5,2,B
4562,15,3,26,6,2,B
4388,14,3,26,7,3,B
6628,13,2,27,6,2,A
676,14,3,26,5,2,B
4618,15,2,26,4,2,A
9036,12,2,26,7,2,B
7472,15,3,26,7,3,B
967,14,3,26,6,2,B
1095,13,2,27,5,2,A
6160,14,2,27,5,2,B
5786,13,1,27,7,1,A
4536,15,2,26,5,2,B
3019,13,1,26,6,1,A
712,14,2,26,5,2,A
4041,13,2,26,7,2,A
3714,15,3,26,5,2,A
724,11,2,26,5,3,B
1328,13,2,27,6,2,A
7125,15,2,26,6,2,B
6465,13,1,27,4,2,A
8963,15,3,26,7,2,B
8148,14,2,27,4,2,A
615,14,2,26,5,2,B
3030,13,3,26,7,3,B
5854,13,2,27,7,2,A
5953,15,3,27,7,2,B
4368,15,2,26,7,2,B
963,14,2,26,5,2,B
3582,17,3,26,8,2,B
3834,13,3,26,7,2,B
8140,14,3,26,6,2,B
8556,14,1,26,4,2,A
6795,14,2,27,5,2,A
700,15,2,26,5,2,A
2119,13,3,26,4,3,B
2159,14,3,26,7,2,A
350,16,3,26,7,2,B
2900,17,2,25,2,1,A
3869,15,4,26,7,3,B
2827,12,2,27,6,2,A
2515,13,1,27,4,2,B
1695,13,2,26,5,2,B
9483,13,2,26,7,2,A
4874,14,1,27,4,2,B
8211,12,2,26,4,3,B
2721,14,2,26,7,2,A
5948,13,2,26,5,3,B
3602,13,2,26,7,1,A
1949,13,2,27,5,2,A
4404,13,1,27,6,1,A
6005,14,2,26,5,2,B
9071,13,2,26,6,2,A
9823,11,1,27,7,2,A
1180,13,2,26,6,1,A
3220,13,2,27,6,2,A
2177,15,2,27,2,2,A
9324,14,2,26,4,2,B
1737,13,2,26,5,2,B
6238,14,3,26,6,2,B
8434,14,2,26,6,2,A
3566,14,3,26,7,2,B
4956,13,2,26,7,2,A
2644,14,2,26,6,2,B
6826,13,2,27,4,2,A
657,15,3,26,7,2,B
821,15,3,27,6,2,B
9766,14,2,26,5,2,B
228,16,2,26,4,2,A
4153,14,1,27,5,1,B
4018,15,3,26,7,2,B
6967,13,2,27,5,3,B
6366,13,2,27,6,2,A
8804,16,3,25,6,2,A
5339,16,2,26,5,2,B
2508,13,2,27,6,2,B
4856,14,3,26,7,2,A
3059,14,2,26,5,2,A
8971,13,1,27,6,1,A
9984,16,3,26,4,2,A
8913,14,2,27,5,2,B
2387,12,2,27,8,2,A
2684,14,3,27,6,2,B
7688,11,2,27,8,2,A
2927,13,2,26,8,1,A
6125,14,3,26,7,2,B
7302,15,2,26,5,2,B
9520,15,3,26,7,2,B
6009,15,2,26,4,2,B
3173,15,2,26,6,2,B
5996,14,3,25,5,2,B
5852,14,3,26,8,3,B
9265,17,3,26,7,2,B
1946,12,1,27,7,1,A
2136,15,3,26,7,2,B
5905,12,2,26,5,2,B
6514,14,1,26,4,1,A
6376,15,3,26,7,2,B
3667,14,2,27,4,2,A
7758,16,2,27,6,2,B
8423,13,2,27,6,2,A
2758,15,2,26,5,2,A
7036,14,3,26,6,2,B
5918,12,1,27,7,2,A
8883,14,2,26,6,2,A
6057,15,2,26,4,2,A
201,14,2,27,6,2,B
6793,14,2,27,6,2,A
4448,14,2,28,4,2,A
4878,16,2,26,3,2,A
71,15,2,27,5,2,B
1700,11,2,27,9,2,A
7719,13,2,27,6,2,A
3238,13,2,27,8,2,A
3976,14,2,27,4,2,B
9020,14,2,26,3,2,A
525,14,2,27,6,2,A
9005,15,3,27,5,2,B
3699,12,2,26,5,2,B
3881,14,2,27,4,2,B
884,14,3,26,5,2,B
4813,14,2,27,6,2,B
9576,14,1,27,4,2,A
6082,15,2,26,6,2,B
1485,15,2,26,5,2,A
9738,13,1,27,5,1,A
1878,15,2,26,6,2,A
4591,17,2,26,2,2,A
2428,17,2,26,2,2,A
7523,13,2,27,7,2,B
6607,13,3,26,5,3,B
2056,18,4,26,10,2,B
8593,16,2,27,5,2,B
8170,13,1,27,7,1,A
8080,13,1,28,5,2,A
49,16,3,26,6,2,A
3301,13,3,26,7,3,B
7613,14,2,27,5,2,B
6898,14,2,26,5,2,A
6459,14,3,26,7,2,B
251,14,2,27,5,2,A
1446,14,2,27,5,2,B
5576,15,2,26,5,2,A
6913,14,2,26,4,2,B
5086,14,2,27,5,2,B
1449,16,2,26,1,2,A
9955,14,2,26,4,2,B
711,13,1,27,4,1,A
3950,14,2,26,4,2,B
8342,14,3,26,5,3,B
9080,13,2,26,5,2,B
1094,14,2,27,4,2,B
7620,13,1,27,6,1,A
4641,15,3,26,5,2,A
1032,14,2,26,4,2,A
6727,12,2,27,8,2,A
6598,15,3,26,4,2,A
6415,14,3,26,5,3,B
8994,12,3,27,8,2,A
3864,17,3,25,4,2,A
9504,15,3,26,5,2,B
7047,13,2,26,7,2,A
6890,13,2,27,4,2,B
9088,12,3,27,5,3,B
7141,14,2,27,5,2,A
6394,11,3,27,5,3,B
4034,14,1,26,4,1,A
1478,12,1,27,7,1,A
9719,12,1,26,8,1,A
3419,15,3,26,7,2,B
5909,15,2,27,5,2,B
1540,14,3,26,6,3,A
5312,15,2,27,5,1,B
777,14,3,26,6,3,B
1963,16,1,26,1,1,A
5345,14,2,27,5,2,B
7512,15,2,27,4,2,A
1235,16,2,26,4,2,A
1117,14,1,27,3,2,B
3891,15,3,27,6,2,B
6540,14,2,25,5,2,B
9468,14,2,27,5,2,B
8351,13,3,26,6,3,B
5423,14,3,25,6,3,B
7078,14,2,27,3,2,A
9947,15,2,26,4,2,A
1649,15,2,27,2,2,A
7246,14,3,26,6,2,A
2280,13,2,27,7,2,B
2168,14,2,26,5,2,A
6852,14,2,26,5,2,A
2514,15,3,26,5,2,B
9189,14,3,26,7,2,A
9186,12,2,26,6,2,B
1542,15,3,26,5,2,A
1656,14,2,26,6,2,B
5518,14,2,26,5,2,B
1623,14,3,26,6,3,B
3979,14,1,27,3,2,A
8492,14,3,26,8,2,B
1970,15,2,27,3,2,A
2979,13,3,26,5,3,B
5119,13,2,27,5,2,A
1009,14,2,26,6,2,B
1241,16,3,25,5,2,A
2294,14,1,27,5,1,A
7556,15,2,26,4,2,B
6544,15,2,26,5,2,A
531,13,2,26,7,2,A
2558,13,1,27,4,2,B
3797,13,2,26,6,1,A
7636,14,2,27,4,2,A
6534,14,2,26,7,2,A
298,14,2,27,7,2,B
179,13,2,26,7,2,A
8727,14,2,27,6,2,B
4789,15,3,26,6,2,B
3847,15,2,27,5,2,B
4622,14,2,26,6,2,B
1003,17,3,25,3,2,A
3416,16,2,26,3,2,A
8781,13,2,26,5,2,B
9196,15,2,26,4,2,B
9976,14,2,27,4,2,B
51,13,0,27,4,1,A
6043,14,3,25,6,2,A
2060,12,2,28,7,2,A
9412,15,4,25,8,2,B
4977,13,1,27,5,1,A
9367,13,2,27,7,2,A
8490,13,2,27,6,2,A
6697,14,2,27,4,2,A
8912,14,2,26,5,2,B
6270,14,2,26,6,2,A
2960,15,2,26,5,2,A
8943,15,3,26,5,2,A
3488,15,2,27,6,2,B
2099,11,1,27,8,1,A
692,13,2,26,5,2,B
5364,14,2,27,5,2,A
7385,14,2,26,6,2,A
1430,14,2,26,5,2,A
1713,14,2,27,5,2,B
7102,15,2,26,6,2,B
7435,15,2,26,3,2,A
9547,14,2,27,6,2,A
7336,13,2,26,5,2,B
2032,13,1,27,5,1,A
2847,12,2,26,4,3,B
3078,15,2,26,4,2,A
5898,12,2,27,7,2,A
899,15,3,26,7,2,B
6874,15,2,26,4,2,A
6254,14,3,26,8,2,B
4433,14,2,27,5,2,B
2713,13,2,26,7,2,B
4123,15,3,26,6,2,A
1757,13,2,26,6,2,B
3198,14,2,27,4,2,B
1258,14,2,26,5,2,B
1050,14,1,26,4,1,A
2255,16,4,26,6,3,B
9980,14,2,26,6,2,B
1122,13,2,26,5,3,B
9133,14,3,26,5,3,B
6924,14,2,27,3,2,A
4535,15,2,26,4,2,A
167,14,2,27,5,2,A
260,15,3,25,7,2,B
8224,12,2,26,5,3,B
2017,15,2,27,5,2,B
7342,12,1,27,6,1,A
57,15,1,26,4,1,B
9543,11,1,27,8,1,A
6620,14,2,26,6,2,A
9291,13,2,27,6,2,A
2157,13,2,27,6,2,A
6764,15,2,27,5,2,B
524,13,2,26,8,2,A
8588,14,2,27,6,2,B
297,13,2,26,8,2,A
4265,15,3,26,7,2,B
7955,14,2,27,5,2,A
9672,13,2,27,5,2,A
1927,13,2,26,6,2,B
1926,14,2,27,5,2,B
5907,13,2,26,5,2,A
9526,15,3,26,5,3,B
734,14,2,26,5,2,B
9194,13,3,26,6,3,B
7508,14,2,26,6,2,B
4803,14,2,26,6,2,A
1889,12,2,26,7,2,A
3551,15,2,26,5,2,A
7905,14,2,27,5,2,B
8190,13,3,26,5,3,B
3622,14,2,26,6,2,A
227,12,2,27,8,2,A
6251,14,2,26,6,2,A
492,13,2,26,5,2,B
3037,15,2,26,5,2,B
2667,15,2,26,5,2,A
646,14,2,27,3,2,B
8989,15,2,27,5,1,B
5385,17,3,26,5,2,B
9768,14,2,26,4,2,A
8330,14,2,26,5,2,A
4236,13,1,27,6,1,A
1319,15,2,26,4,2,A
472,15,3,25,6,2,B
3354,13,2,26,7,2,A
7475,13,2,27,6,2,A
4378,15,2,26,4,2,A
8130,14,2,26,7,2,A
9206,14,3,26,5,3,B
9667,13,3,26,7,2,B
2182,16,2,26,3,2,A
5728,15,2,26,4,1,A
720,15,2,26,5,2,B
1728,16,4,26,8,3,B
5525,16,3,26,7,2,B
9972,12,1,27,7,2,A
2192,14,1,26,5,1,A
5191,13,2,27,5,3,B
7680,14,3,27,6,3,B
939,14,2,26,6,2,A
2839,13,2,26,7,2,B
448,15,3,27,6,2,B
4039,14,2,26,5,2,B
7608,16,2,26,6,2,B
3643,14,3,27,7,2,B
7277,15,3,26,6,3,B
4784,15,3,26,7,2,B
4666,13,2,27,4,2,A
476,15,3,26,7,2,B
5805,16,2,27,6,2,B
4879,15,2,26,3,2,A
6683,12,2,27,5,2,B
6390,14,2,25,6,2,A
6611,15,2,26,5,2,A
421,16,3,26,4,2,A
1536,15,2,26,4,1,A
9418,14,2,26,5,2,A
9255,14,2,27,3,2,A
9685,14,2,26,5,1,B
9050,14,2,27,5,2,B
2761,13,1,27,6,2,A
3548,14,3,26,7,2,A
7079,14,3,26,6,3,B
3732,15,2,26,3,2,A
9096,14,2,27,6,2,B
8539,14,2,26,4,2,A
8323,14,2,26,6,2,A
710,13,2,26,6,2,B
7375,14,2,27,6,1,A
6865,10,2,26,5,3,B
5658,14,3,26,5,2,B
8475,13,2,26,6,2,B
4343,14,3,26,7,2,B
322,14,2,27,5,2,B
9399,15,3,26,6,3,B
3317,12,2,26,6,2,B
3975,15,2,26,4,2,A
9564,15,2,26,5,2,A
2246,14,2,27,4,2,A
5711,14,2,27,5,2,B
2706,12,2,26,4,2,B
3493,15,3,26,7,2,B
6569,16,2,26,3,2,A
42,13,2,26,3,2,B
8428,15,3,26,4,2,A
904,15,2,25,6,2,B
6143,15,2,26,5,2,A
6012,13,2,26,6,2,A
4541,15,3,26,5,2,A
9586,14,2,27,4,2,A
2464,13,3,26,5,3,B
9632,14,2,26,4,2,A
8045,15,3,26,7,2,B
8650,15,2,26,4,2,A
9182,14,2,26,5,2,B
3166,14,2,26,5,2,B
5975,15,2,27,6,2,B
7175,14,2,26,7,2,B
3223,15,3,26,6,3,B
3372,15,2,26,5,2,B
8633,12,1,27,6,2,A
9287,14,2,26,5,2,A
683,14,3,28,5,3,B
5747,16,2,27,5,2,A
2562,15,3,26,5,2,B
4886,13,2,26,7,2,B
8909,15,2,26,4,2,A
3770,14,2,27,6,2,A
8714,13,3,26,6,3,B
9281,12,1,26,4,2,B
2322,15,2,26,6,2,A
1035,14,2,27,7,2,B
6933,14,2,26,6,2,A
808,13,2,27,4,3,B
6851,12,1,27,6,1,A
935,12,1,27,7,1,B
3793,14,1,27,3,2,B
6267,15,1,26,4,1,B
1098,14,2,27,5,2,A
9998,13,1,27,6,1,A
5256,14,1,26,5,1,A
9165,15,3,26,4,2,A
5243,15,2,26,5,2,A
1653,16,3,26,5,2,B
3139,13,2,26,5,2,B
2227,13,2,26,6,2,B
7094,13,3,26,6,3,B
